ingreso,carrera,idalumno,sexo,semestre,materias_cargadas,reprobadas,promedio,por_cursar,periodo
2023,Sistemas,23170226,H,2,5,0,86.40,34,2024-0
2023,Sistemas,23170226,H,3,3,0,88.00,31,2024-1
2023,Sistemas,23170227,H,1,6,0,89.67,39,2023-1
2023,Sistemas,23170227,H,2,5,0,90.20,34,2024-0
2023,Sistemas,23170228,M,1,6,0,89.83,39,2023-1
2023,Sistemas,23170229,H,1,6,0,85.17,39,2023-1
2023,Sistemas,23170229,H,2,5,1,76.33,35,2024-0
2023,Sistemas,23170229,H,3,3,1,66.75,33,2024-1
2023,Sistemas,23170230,H,1,6,1,74.57,40,2023-1
2023,Sistemas,23170230,H,2,6,0,87.00,34,2024-0
2023,Sistemas,23170230,H,3,5,2,61.00,31,2024-1
2023,Sistemas,23170231,M,1,6,0,87.67,39,2023-1
2023,Sistemas,23170231,M,2,5,0,86.40,34,2024-0
2023,Sistemas,23170231,M,3,5,0,87.00,29,2024-1
2023,Sistemas,23170232,H,1,6,1,73.86,40,2023-1
2023,Sistemas,23170232,H,2,2,0,92.00,38,2024-0
2023,Sistemas,23170232,H,3,7,1,76.62,32,2024-1
2023,Sistemas,23170233,H,1,6,0,88.83,39,2023-1
2023,Sistemas,23170233,H,2,5,0,88.20,34,2024-0
2023,Sistemas,23170233,H,3,5,1,69.50,30,2024-1
2023,Sistemas,23170234,M,1,6,1,77.43,40,2023-1
2023,Sistemas,23170234,M,2,1,2,29.33,41,2024-0
2023,Sistemas,23170234,M,3,5,0,88.20,36,2024-1
2023,Sistemas,23170235,H,1,6,1,72.57,40,2023-1
2023,Sistemas,23170235,H,2,6,2,64.25,36,2024-0
2023,Sistemas,23170235,H,3,5,0,85.60,31,2024-1
2023,Sistemas,23170236,H,1,6,1,75.00,40,2023-1
2023,Sistemas,23170236,H,2,5,1,72.67,36,2024-0
2023,Sistemas,23170237,H,1,6,0,86.33,39,2023-1
2023,Sistemas,23170237,H,2,5,0,85.40,34,2024-0
2023,Sistemas,23170237,H,3,6,0,83.00,28,2024-1
2023,Sistemas,23170238,H,1,6,0,88.33,39,2023-1
2023,Sistemas,23170238,H,2,6,2,65.75,35,2024-0
2023,Sistemas,23170238,H,3,5,0,88.20,30,2024-1
2023,Sistemas,23170239,H,1,6,0,84.50,39,2023-1
2023,Sistemas,23170239,H,2,5,1,74.67,35,2024-0
2023,Sistemas,23170240,H,1,6,0,87.00,39,2023-1
2023,Sistemas,23170240,H,2,5,0,82.60,34,2024-0
2023,Sistemas,23170240,H,3,5,2,63.14,31,2024-1
2023,Sistemas,23170241,M,1,6,1,74.43,40,2023-1
2023,Sistemas,23170241,M,2,3,2,48.80,39,2024-0
2023,Sistemas,23170241,M,3,6,2,65.38,35,2024-1
2023,Sistemas,23170242,M,1,6,0,88.33,39,2023-1
2023,Sistemas,23170242,M,2,5,0,87.20,34,2024-0
2023,Sistemas,23170242,M,3,8,1,75.67,27,2024-1
2023,Sistemas,23170243,H,1,6,0,86.83,39,2023-1
2023,Sistemas,23170243,H,2,7,2,69.33,34,2024-0
2023,Sistemas,23170243,H,3,6,1,76.29,29,2024-1
2023,Sistemas,23170244,H,1,6,2,64.12,41,2023-1
2023,Sistemas,23170244,H,2,3,0,84.33,38,2024-0
2023,Sistemas,23170244,H,3,3,0,89.00,35,2024-1
2023,Sistemas,23170245,H,1,6,0,84.00,39,2023-1
2023,Sistemas,23170245,H,2,5,0,91.80,34,2024-0
2023,Sistemas,23170245,H,3,6,0,88.17,28,2024-1
2023,Sistemas,23170246,H,1,6,1,78.29,40,2023-1
2023,Sistemas,23170246,H,2,5,0,87.00,35,2024-0
2023,Sistemas,23170246,H,3,5,2,61.14,32,2024-1
2023,Sistemas,23170247,H,1,6,0,86.33,39,2023-1
2023,Sistemas,23170247,H,2,3,0,96.67,36,2024-0
2023,Sistemas,23170247,H,3,2,2,40.75,36,2024-1
2023,Sistemas,23170248,H,1,6,1,75.14,40,2023-1
2023,Sistemas,23170248,H,2,6,0,86.33,34,2024-0
2023,Sistemas,23170248,H,3,3,2,52.60,33,2024-1
2023,Sistemas,23170249,H,1,6,2,64.75,41,2023-1
2023,Sistemas,23170249,H,2,5,0,90.80,36,2024-0
2023,Sistemas,23170249,H,3,5,2,62.29,33,2024-1
2023,Sistemas,23170250,M,1,6,0,84.50,39,2023-1
2023,Sistemas,23170250,M,2,2,0,83.50,37,2024-0
2023,Sistemas,23170250,M,3,5,0,86.60,32,2024-1
2023,Sistemas,23170251,H,1,6,0,85.33,39,2023-1
2023,Sistemas,23170251,H,2,1,2,30.00,40,2024-0
2023,Sistemas,23170251,H,3,7,2,70.22,35,2024-1
2023,Sistemas,23170252,H,1,6,0,85.33,39,2023-1
2023,Sistemas,23170252,H,2,5,0,86.60,34,2024-0
2023,Sistemas,23170252,H,3,5,3,55.88,32,2024-1
2023,Sistemas,23170253,H,1,6,3,59.33,42,2023-1
2023,Sistemas,23170253,H,2,6,3,57.22,39,2024-0
2023,Sistemas,23170253,H,3,5,2,60.29,36,2024-1
2023,Sistemas,23170254,H,1,6,0,82.67,39,2023-1
2023,Sistemas,23170254,H,2,6,0,83.67,33,2024-0
2023,Sistemas,23170254,H,3,6,0,88.17,27,2024-1
2023,Sistemas,23170255,H,1,6,1,74.00,40,2023-1
2023,Sistemas,23170255,H,2,5,2,64.86,37,2024-0
2023,Sistemas,23170255,H,3,5,0,89.60,32,2024-1
2023,Sistemas,23170256,H,1,6,0,86.67,39,2023-1
2023,Sistemas,23170256,H,2,6,0,83.83,33,2024-0
2023,Sistemas,23170256,H,3,5,0,89.20,28,2024-1
2023,Sistemas,23170257,M,1,6,0,87.17,39,2023-1
2023,Sistemas,23170257,M,2,5,0,89.40,34,2024-0
2023,Sistemas,23170257,M,3,3,2,54.60,33,2024-1
2023,Sistemas,23170258,M,1,6,1,76.14,40,2023-1
2023,Sistemas,23170258,M,2,3,0,90.00,37,2024-0
2023,Sistemas,23170258,M,3,3,1,64.75,35,2024-1
2023,Sistemas,23170259,H,1,6,0,91.17,39,2023-1
2023,Sistemas,23170259,H,2,5,1,72.50,35,2024-0
2023,Sistemas,23170259,H,3,5,1,71.50,31,2024-1
2023,Sistemas,23170260,H,1,6,0,89.83,39,2023-1
2023,Sistemas,23170260,H,2,5,1,71.83,35,2024-0
2023,Sistemas,23170260,H,3,5,0,88.20,30,2024-1
2023,Sistemas,23170261,M,1,6,0,87.33,39,2023-1
2023,Sistemas,23170261,M,2,7,0,84.71,32,2024-0
2023,Sistemas,23170261,M,3,7,2,66.00,27,2024-1
2023,Sistemas,23170262,H,1,6,1,73.14,40,2023-1
2023,Sistemas,23170262,H,2,6,1,71.43,35,2024-0
2023,Sistemas,23170262,H,3,1,2,30.00,36,2024-1
2023,Sistemas,23170263,H,1,6,0,85.00,39,2023-1
2023,Sistemas,23170263,H,2,5,0,91.00,34,2024-0
2023,Sistemas,23170263,H,3,5,1,72.50,30,2024-1
2023,Sistemas,23170264,H,1,6,1,76.86,40,2023-1
2023,Sistemas,23170264,H,2,6,0,86.67,34,2024-0
2023,Sistemas,23170264,H,3,5,2,61.29,31,2024-1
2023,Sistemas,23170265,H,1,6,2,63.12,41,2023-1
2023,Sistemas,23170266,H,1,6,0,86.50,39,2023-1
2023,Sistemas,23170266,H,2,7,0,84.71,32,2024-0
2023,Sistemas,23170266,H,3,7,0,93.00,25,2024-1
2023,Sistemas,23170267,H,1,6,2,65.50,41,2023-1
2023,Sistemas,23170267,H,2,7,1,81.50,35,2024-0
2023,Sistemas,23170267,H,3,3,1,63.50,33,2024-1
2023,Sistemas,23170268,H,1,6,2,64.12,41,2023-1
2023,Sistemas,23170268,H,2,6,2,62.12,37,2024-0
2023,Sistemas,23170268,H,3,6,1,76.14,32,2024-1
2023,Sistemas,23170269,H,1,6,3,58.78,42,2023-1
2023,Sistemas,23170269,H,2,5,0,86.20,37,2024-0
2023,Sistemas,23170269,H,3,2,2,41.50,37,2024-1
2023,Sistemas,23170270,M,1,6,1,75.43,40,2023-1
2023,Sistemas,23170270,M,2,6,2,67.12,36,2024-0
2023,Sistemas,23170270,M,3,5,1,72.83,32,2024-1
2023,Sistemas,23170271,M,1,6,0,87.83,39,2023-1
2023,Sistemas,23170271,M,2,5,2,59.86,36,2024-0
2023,Sistemas,23170271,M,3,6,0,89.33,30,2024-1
2023,Sistemas,23170272,M,1,6,2,65.12,41,2023-1
2023,Sistemas,23170272,M,2,4,2,57.83,39,2024-0
2023,Sistemas,23170272,M,3,5,0,89.00,34,2024-1
2023,Sistemas,23170273,M,1,6,3,58.78,42,2023-1
2023,Sistemas,23170273,M,2,7,0,90.71,35,2024-0
2023,Sistemas,23170274,H,1,6,0,87.83,39,2023-1
2023,Sistemas,23170274,H,2,5,2,65.00,36,2024-0
2023,Sistemas,23170274,H,3,3,0,94.33,33,2024-1
2023,Sistemas,23170275,H,1,6,1,77.14,40,2023-1
2023,Sistemas,23170275,H,2,6,0,88.67,34,2024-0
2023,Sistemas,23170275,H,3,5,1,74.00,30,2024-1
2023,Sistemas,23170276,M,1,6,3,57.56,42,2023-1
2023,Sistemas,23170276,M,2,5,0,85.20,37,2024-0
2023,Sistemas,23170276,M,3,6,2,68.00,33,2024-1
2023,Sistemas,23170277,M,1,6,1,75.29,40,2023-1
2023,Sistemas,23170277,M,2,7,2,67.89,35,2024-0
2023,Sistemas,23170277,M,3,6,3,61.33,32,2024-1
2023,Sistemas,23170278,H,1,6,0,90.67,39,2023-1
2023,Sistemas,23170278,H,2,5,1,73.50,35,2024-0
2023,Sistemas,23170278,H,3,6,0,88.17,29,2024-1
2023,Sistemas,23170279,H,1,6,2,65.00,41,2023-1
2023,Sistemas,23170279,H,2,8,2,70.80,35,2024-0
2023,Sistemas,23170280,H,1,6,0,89.67,39,2023-1
2023,Sistemas,23170280,H,2,5,0,85.40,34,2024-0
2023,Sistemas,23170280,H,3,5,0,88.60,29,2024-1
2023,Sistemas,23170281,H,1,6,1,70.71,40,2023-1
2023,Sistemas,23170282,M,1,6,2,64.00,41,2023-1
2023,Sistemas,23170282,M,2,6,0,87.83,35,2024-0
2023,Sistemas,23170282,M,3,2,1,54.67,34,2024-1
2023,Sistemas,23170283,M,1,6,0,85.50,39,2023-1
2023,Sistemas,23170283,M,2,1,0,80.00,38,2024-0
2023,Sistemas,23170283,M,3,6,1,74.14,33,2024-1
2023,Sistemas,23170284,H,1,6,2,65.50,41,2023-1
2023,Sistemas,23170285,H,1,6,1,76.14,40,2023-1
2023,Sistemas,23170285,H,2,5,0,87.80,35,2024-0
2023,Sistemas,23170285,H,3,5,0,88.00,30,2024-1
2023,Sistemas,23170286,M,1,6,2,66.12,41,2023-1
2023,Sistemas,23170286,M,2,5,0,84.60,36,2024-0
2023,Sistemas,23170286,M,3,3,0,85.33,33,2024-1
2023,Sistemas,23170287,H,1,6,1,74.86,40,2023-1
2023,Sistemas,23170287,H,2,3,0,88.33,37,2024-0
2023,Sistemas,23170287,H,3,5,0,89.00,32,2024-1
2023,Sistemas,23170288,H,1,6,1,76.71,40,2023-1
2023,Sistemas,23170288,H,2,5,1,72.83,36,2024-0
2023,Sistemas,23170288,H,3,5,3,54.25,34,2024-1
2023,Sistemas,23170289,M,1,6,2,63.38,41,2023-1
2023,Sistemas,23170289,M,2,6,0,85.83,35,2024-0
2023,Sistemas,23170289,M,3,1,2,29.33,36,2024-1
2023,Sistemas,23170290,H,1,6,2,66.75,41,2023-1
2023,Sistemas,23170290,H,2,7,3,59.20,37,2024-0
2023,Sistemas,23170290,H,3,6,1,72.86,32,2024-1
2023,Sistemas,23170291,H,1,6,0,89.50,39,2023-1
2023,Sistemas,23170291,H,2,5,1,71.33,35,2024-0
2023,Sistemas,23170291,H,3,6,2,63.38,31,2024-1
2023,Sistemas,23170292,M,1,6,0,86.67,39,2023-1
2023,Sistemas,23170292,M,2,6,0,89.00,33,2024-0
2023,Sistemas,23170292,M,3,1,0,85.00,32,2024-1
2023,Bioquímica,23170293,M,1,6,3,57.33,42,2023-1
2023,Bioquímica,23170293,M,2,5,1,70.50,38,2024-0
2023,Bioquímica,23170293,M,3,3,1,62.75,36,2024-1
2023,Bioquímica,23170294,H,1,6,0,89.00,39,2023-1
2023,Bioquímica,23170295,M,1,6,0,87.67,39,2023-1
2023,Bioquímica,23170295,M,2,5,3,55.75,37,2024-0
2023,Bioquímica,23170295,M,3,6,1,76.57,32,2024-1
2023,Bioquímica,23170296,M,1,6,0,86.67,39,2023-1
2023,Bioquímica,23170296,M,2,6,1,73.57,34,2024-0
2023,Bioquímica,23170296,M,3,5,1,72.17,30,2024-1
2023,Bioquímica,23170297,M,1,6,1,70.71,40,2023-1
2023,Bioquímica,23170297,M,2,5,0,83.20,35,2024-0
2023,Bioquímica,23170297,M,3,5,0,84.40,30,2024-1
2023,Bioquímica,23170298,M,1,6,0,85.50,39,2023-1
2023,Bioquímica,23170298,M,2,6,2,68.38,35,2024-0
2023,Bioquímica,23170298,M,3,2,0,84.00,33,2024-1
2023,Bioquímica,23170299,H,1,6,0,89.83,39,2023-1
2023,Bioquímica,23170299,H,2,6,0,86.17,33,2024-0
2023,Bioquímica,23170299,H,3,6,1,70.29,28,2024-1
2023,Bioquímica,23170300,H,1,6,1,75.29,40,2023-1
2023,Bioquímica,23170300,H,2,6,2,65.50,36,2024-0
2023,Bioquímica,23170300,H,3,3,2,53.80,35,2024-1
2023,Bioquímica,23170301,H,1,6,0,87.83,39,2023-1
2023,Bioquímica,23170301,H,2,3,2,53.60,38,2024-0
2023,Bioquímica,23170301,H,3,1,1,47.00,38,2024-1
2023,Bioquímica,23170302,H,1,6,1,76.29,40,2023-1
2023,Bioquímica,23170302,H,2,5,0,87.40,35,2024-0
2023,Bioquímica,23170302,H,3,2,3,35.80,36,2024-1
2023,Bioquímica,23170303,M,1,6,0,85.67,39,2023-1
2023,Bioquímica,23170303,M,2,6,1,74.29,34,2024-0
2023,Bioquímica,23170303,M,3,5,1,72.33,30,2024-1
2023,Bioquímica,23170304,M,1,6,3,58.33,42,2023-1
2023,Bioquímica,23170304,M,2,7,1,75.25,36,2024-0
2023,Bioquímica,23170304,M,3,3,0,90.33,33,2024-1
2023,Bioquímica,23170305,H,1,6,0,89.17,39,2023-1
2023,Bioquímica,23170305,H,2,4,2,57.67,37,2024-0
2023,Bioquímica,23170305,H,3,6,1,73.71,32,2024-1
2023,Bioquímica,23170306,M,1,6,0,86.50,39,2023-1
2023,Bioquímica,23170306,M,2,6,0,89.83,33,2024-0
2023,Bioquímica,23170307,M,1,6,1,76.71,40,2023-1
2023,Bioquímica,23170307,M,2,5,0,87.00,35,2024-0
2023,Bioquímica,23170307,M,3,6,0,88.00,29,2024-1
2023,Bioquímica,23170308,H,1,6,1,74.57,40,2023-1
2023,Bioquímica,23170308,H,2,3,0,89.67,37,2024-0
2023,Bioquímica,23170308,H,3,6,0,83.00,31,2024-1
2023,Bioquímica,23170309,H,1,6,0,88.33,39,2023-1
2023,Bioquímica,23170309,H,2,5,0,87.20,34,2024-0
2023,Bioquímica,23170309,H,3,6,1,76.86,29,2024-1
2023,Bioquímica,23170310,M,1,6,2,64.38,41,2023-1
2023,Bioquímica,23170310,M,3,6,1,75.71,36,2024-1
2023,Bioquímica,23170311,H,1,6,1,74.43,40,2023-1
2023,Bioquímica,23170311,H,2,6,1,75.14,35,2024-0
2023,Bioquímica,23170311,H,3,5,0,85.60,30,2024-1
2023,Bioquímica,23170312,H,1,6,0,89.50,39,2023-1
2023,Bioquímica,23170312,H,2,6,0,88.33,33,2024-0
2023,Bioquímica,23170312,H,3,6,0,95.17,27,2024-1
2023,Bioquímica,23170313,M,1,6,2,68.00,41,2023-1
2023,Bioquímica,23170313,M,2,5,0,84.60,36,2024-0
2023,Bioquímica,23170313,M,3,2,0,93.50,34,2024-1
2023,Bioquímica,23170314,H,1,6,0,87.67,39,2023-1
2023,Bioquímica,23170315,M,1,6,3,59.00,42,2023-1
2023,Bioquímica,23170315,M,2,4,3,52.43,41,2024-0
2023,Bioquímica,23170315,M,3,6,1,72.86,36,2024-1
2023,Bioquímica,23170316,M,1,6,0,85.67,39,2023-1
2023,Bioquímica,23170317,H,1,6,0,88.83,39,2023-1
2023,Bioquímica,23170318,H,1,6,2,66.62,41,2023-1
2023,Bioquímica,23170318,H,2,6,0,87.67,35,2024-0
2023,Bioquímica,23170319,M,1,6,2,64.00,41,2023-1
2023,Bioquímica,23170319,M,2,5,0,81.60,36,2024-0
2023,Bioquímica,23170320,H,1,6,1,74.14,40,2023-1
2023,Bioquímica,23170320,H,2,6,1,76.14,35,2024-0
2023,Bioquímica,23170320,H,3,5,2,62.14,32,2024-1
2023,Bioquímica,23170321,H,1,6,0,88.17,39,2023-1
2023,Bioquímica,23170321,H,2,7,0,83.29,32,2024-0
2023,Bioquímica,23170321,H,3,6,1,78.43,27,2024-1
2023,Bioquímica,23170322,H,1,6,1,75.57,40,2023-1
2023,Bioquímica,23170322,H,2,5,0,88.40,35,2024-0
2023,Bioquímica,23170323,M,1,6,0,87.17,39,2023-1
2023,Bioquímica,23170323,M,2,6,0,87.83,33,2024-0
2023,Bioquímica,23170323,M,3,6,0,90.67,27,2024-1
2023,Bioquímica,23170324,H,1,6,1,75.57,40,2023-1
2023,Bioquímica,23170324,H,3,6,0,87.67,34,2024-1
2023,Bioquímica,23170325,M,1,6,0,83.17,39,2023-1
2023,Bioquímica,23170325,M,2,5,1,73.33,35,2024-0
2023,Bioquímica,23170325,M,3,6,1,77.14,30,2024-1
2023,Bioquímica,23170326,H,1,6,3,57.67,42,2023-1
2023,Bioquímica,23170326,H,2,1,2,35.33,43,2024-0
2023,Bioquímica,23170327,M,1,6,0,87.17,39,2023-1
2023,Bioquímica,23170327,M,2,6,0,88.83,33,2024-0
2023,Bioquímica,23170327,M,3,5,0,88.60,28,2024-1
2023,Bioquímica,23170328,M,1,6,1,73.86,40,2023-1
2023,Bioquímica,23170328,M,2,6,0,87.33,34,2024-0
2023,Bioquímica,23170328,M,3,6,1,76.00,29,2024-1
2023,Bioquímica,23170329,H,1,6,0,91.17,39,2023-1
2023,Bioquímica,23170329,H,2,6,0,92.00,33,2024-0
2023,Bioquímica,23170329,H,3,5,0,82.40,28,2024-1
2023,Bioquímica,23170330,H,1,6,3,60.11,42,2023-1
2023,Bioquímica,23170330,H,2,6,1,76.86,37,2024-0
2023,Bioquímica,23170330,H,3,5,2,62.00,34,2024-1
2023,Bioquímica,23170331,M,1,6,0,87.33,39,2023-1
2023,Bioquímica,23170331,M,2,6,0,83.83,33,2024-0
2023,Bioquímica,23170332,M,1,6,0,88.83,39,2023-1
2023,Bioquímica,23170332,M,2,6,0,90.67,33,2024-0
2023,Bioquímica,23170332,M,3,2,0,92.00,31,2024-1
2023,Bioquímica,23170333,H,1,6,1,78.14,40,2023-1
2023,Bioquímica,23170333,H,2,5,0,86.80,35,2024-0
2023,Bioquímica,23170333,H,3,5,0,87.20,30,2024-1
2023,Bioquímica,23170334,M,1,6,3,58.00,42,2023-1
2023,Bioquímica,23170334,M,2,6,1,73.29,37,2024-0
2023,Bioquímica,23170334,M,3,6,1,79.71,32,2024-1
2023,Bioquímica,23170335,H,1,6,1,72.29,40,2023-1
2023,Bioquímica,23170335,H,2,5,0,91.20,35,2024-0
2023,Bioquímica,23170335,H,3,5,1,74.50,31,2024-1
2023,Bioquímica,23170336,M,1,6,0,86.00,39,2023-1
2023,Bioquímica,23170336,M,2,3,0,89.00,36,2024-0
2023,Bioquímica,23170336,M,3,6,0,87.33,30,2024-1
2023,Bioquímica,23170337,M,1,6,1,78.29,40,2023-1
2023,Bioquímica,23170337,M,2,4,0,91.75,36,2024-0
2023,Bioquímica,23170338,M,1,6,0,90.67,39,2023-1
2023,Bioquímica,23170338,M,2,4,3,49.00,38,2024-0
2023,Bioquímica,23170338,M,3,6,1,74.57,33,2024-1
2023,Bioquímica,23170339,M,1,6,0,88.67,39,2023-1
2023,Bioquímica,23170339,M,2,6,2,67.12,35,2024-0
2023,Bioquímica,23170339,M,3,6,0,91.33,29,2024-1
2023,Bioquímica,23170340,H,1,6,0,83.33,39,2023-1
2023,Bioquímica,23170341,H,1,6,0,87.83,39,2023-1
2023,Bioquímica,23170342,H,1,6,0,89.50,39,2023-1
2023,Bioquímica,23170342,H,2,6,0,87.00,33,2024-0
2023,Bioquímica,23170342,H,3,5,0,85.60,28,2024-1
2023,Bioquímica,23170343,H,1,6,1,79.86,40,2023-1
2023,Bioquímica,23170343,H,2,6,0,87.33,34,2024-0
2023,Bioquímica,23170343,H,3,6,0,85.83,28,2024-1
2023,Bioquímica,23170344,M,1,6,0,87.17,39,2023-1
2023,Bioquímica,23170344,M,2,4,0,93.25,35,2024-0
2023,Bioquímica,23170344,M,3,5,0,88.40,30,2024-1
2023,Bioquímica,23170345,H,1,6,0,87.17,39,2023-1
2023,Bioquímica,23170345,H,2,5,0,88.60,34,2024-0
2023,Bioquímica,23170346,M,1,6,0,87.50,39,2023-1
2023,Bioquímica,23170346,M,2,5,0,90.80,34,2024-0
2023,Bioquímica,23170346,M,3,4,2,57.17,32,2024-1
2023,Bioquímica,23170347,H,1,6,0,86.50,39,2023-1
2023,Bioquímica,23170347,H,2,6,0,91.33,33,2024-0
2023,Bioquímica,23170347,H,3,5,0,87.60,28,2024-1
2023,Bioquímica,23170348,M,1,6,0,85.50,39,2023-1
2023,Bioquímica,23170348,M,2,7,2,66.56,34,2024-0
2023,Bioquímica,23170348,M,3,2,0,92.50,32,2024-1
2023,Bioquímica,23170349,M,1,6,0,84.00,39,2023-1
2023,Bioquímica,23170349,M,2,5,0,87.20,34,2024-0
2023,Bioquímica,23170349,M,3,6,0,85.33,28,2024-1
2023,Bioquímica,23170350,H,1,6,0,89.67,39,2023-1
2023,Bioquímica,23170350,H,2,6,0,87.17,33,2024-0
2023,Bioquímica,23170350,H,3,6,0,87.50,27,2024-1
2023,Bioquímica,23170351,H,1,6,0,89.83,39,2023-1
2023,Bioquímica,23170351,H,2,3,3,43.17,39,2024-0
2023,Bioquímica,23170351,H,3,5,1,75.83,35,2024-1
2023,Bioquímica,23170352,H,1,6,1,77.43,40,2023-1
2023,Bioquímica,23170352,H,2,7,3,62.00,36,2024-0
2023,Bioquímica,23170352,H,3,6,1,76.29,31,2024-1
2023,Mecatronica,23170353,H,1,6,3,58.11,42,2023-1
2023,Mecatronica,23170354,H,1,6,0,90.83,39,2023-1
2023,Mecatronica,23170354,H,2,5,2,65.00,36,2024-0
2023,Mecatronica,23170355,H,1,6,0,91.50,39,2023-1
2023,Mecatronica,23170356,H,1,6,1,74.57,40,2023-1
2023,Mecatronica,23170356,H,2,8,1,76.33,33,2024-0
2023,Mecatronica,23170356,H,3,5,2,64.43,30,2024-1
2023,Mecatronica,23170357,M,1,6,1,75.00,40,2023-1
2023,Mecatronica,23170357,M,2,7,3,60.40,36,2024-0
2023,Mecatronica,23170357,M,3,7,1,78.62,30,2024-1
2023,Mecatronica,23170358,H,1,6,1,75.29,40,2023-1
2023,Mecatronica,23170358,H,2,1,0,97.00,39,2024-0
2023,Mecatronica,23170358,H,3,6,2,63.50,35,2024-1
2023,Mecatronica,23170359,H,1,6,1,74.57,40,2023-1
2023,Mecatronica,23170359,H,2,5,0,86.80,35,2024-0
2023,Mecatronica,23170359,H,3,4,0,86.50,31,2024-1
2023,Mecatronica,23170360,H,1,6,0,85.17,39,2023-1
2023,Mecatronica,23170360,H,2,5,0,91.60,34,2024-0
2023,Mecatronica,23170360,H,3,5,0,90.00,29,2024-1
2023,Mecatronica,23170361,H,1,6,2,62.88,41,2023-1
2023,Mecatronica,23170361,H,2,7,2,68.11,36,2024-0
2023,Mecatronica,23170361,H,3,6,0,87.83,30,2024-1
2023,Mecatronica,23170362,H,1,6,0,90.50,39,2023-1
2023,Mecatronica,23170363,H,1,6,1,72.00,40,2023-1
2023,Mecatronica,23170363,H,2,5,1,74.17,36,2024-0
2023,Mecatronica,23170363,H,3,5,0,84.80,31,2024-1
2023,Mecatronica,23170364,H,1,6,2,66.00,41,2023-1
2023,Mecatronica,23170364,H,2,5,2,65.57,38,2024-0
2023,Mecatronica,23170365,H,1,6,0,87.67,39,2023-1
2023,Mecatronica,23170365,H,2,6,0,86.67,33,2024-0
2023,Mecatronica,23170366,H,1,6,1,72.43,40,2023-1
2023,Mecatronica,23170366,H,2,7,1,75.12,34,2024-0
2023,Mecatronica,23170366,H,3,5,0,87.20,29,2024-1
2023,Mecatronica,23170367,H,1,6,1,73.86,40,2023-1
2023,Mecatronica,23170367,H,2,5,1,69.83,36,2024-0
2023,Mecatronica,23170367,H,3,6,0,88.50,30,2024-1
2023,Mecatronica,23170368,H,1,6,3,55.89,42,2023-1
2023,Mecatronica,23170369,H,1,6,1,72.00,40,2023-1
2023,Mecatronica,23170369,H,2,6,2,64.38,36,2024-0
2023,Mecatronica,23170369,H,3,2,2,43.75,36,2024-1
2023,Mecatronica,23170370,H,1,6,1,77.00,40,2023-1
2023,Mecatronica,23170370,H,2,5,1,72.83,36,2024-0
2023,Mecatronica,23170370,H,3,2,1,53.33,35,2024-1
2023,Mecatronica,23170371,H,1,6,0,87.83,39,2023-1
2023,Mecatronica,23170371,H,2,5,2,64.14,36,2024-0
2023,Mecatronica,23170371,H,3,5,1,72.67,32,2024-1
2023,Mecatronica,23170372,H,1,6,0,89.83,39,2023-1
2023,Mecatronica,23170372,H,2,7,0,86.86,32,2024-0
2023,Mecatronica,23170372,H,3,5,2,60.71,29,2024-1
2023,Mecatronica,23170373,H,1,6,2,68.88,41,2023-1
2023,Mecatronica,23170373,H,2,5,0,91.60,36,2024-0
2023,Mecatronica,23170373,H,3,7,2,73.00,31,2024-1
2023,Mecatronica,23170374,H,1,6,1,76.71,40,2023-1
2023,Mecatronica,23170374,H,2,6,0,88.50,34,2024-0
2023,Mecatronica,23170374,H,3,2,0,84.50,32,2024-1
2023,Mecatronica,23170375,H,1,6,0,88.00,39,2023-1
2023,Mecatronica,23170375,H,2,5,0,89.60,34,2024-0
2023,Mecatronica,23170375,H,3,7,0,85.86,27,2024-1
2023,Mecatronica,23170376,H,1,6,0,86.50,39,2023-1
2023,Mecatronica,23170376,H,2,6,0,86.67,33,2024-0
2023,Mecatronica,23170376,H,3,3,0,91.67,30,2024-1
2023,Mecatronica,23170377,H,1,6,0,89.50,39,2023-1
2023,Mecatronica,23170377,H,2,5,0,92.00,34,2024-0
2023,Mecatronica,23170377,H,3,1,1,43.50,34,2024-1
2023,Mecatronica,23170378,H,1,6,1,76.29,40,2023-1
2023,Mecatronica,23170378,H,2,5,0,88.00,35,2024-0
2023,Mecatronica,23170379,H,1,6,1,71.71,40,2023-1
2023,Mecatronica,23170380,H,1,6,0,88.83,39,2023-1
2023,Mecatronica,23170380,H,2,5,1,71.17,35,2024-0
2023,Mecatronica,23170380,H,3,5,3,56.00,33,2024-1
2023,Mecatronica,23170381,M,1,6,1,74.00,40,2023-1
2023,Mecatronica,23170381,M,2,5,2,62.00,37,2024-0
2023,Mecatronica,23170381,M,3,6,1,73.86,32,2024-1
2023,Mecatronica,23170382,M,1,6,0,85.67,39,2023-1
2023,Mecatronica,23170382,M,2,6,0,85.50,33,2024-0
2023,Mecatronica,23170382,M,3,5,2,63.43,30,2024-1
2023,Mecatronica,23170383,H,1,6,3,58.11,42,2023-1
2023,Mecatronica,23170383,H,2,5,1,72.33,38,2024-0
2023,Mecatronica,23170383,H,3,5,2,61.71,35,2024-1
2023,Mecatronica,23170384,H,1,6,0,90.33,39,2023-1
2023,Mecatronica,23170384,H,2,5,0,85.80,34,2024-0
2023,Mecatronica,23170384,H,3,3,2,51.40,33,2024-1
2023,Mecatronica,23170385,H,1,6,2,68.12,41,2023-1
